STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Violent Crimes,Property Crimes,Total Crimes
Madhya pradesh,DINDORI,2012,0,0,1,0,0,0,1,0,0,1,2,0,3
Madhya pradesh,GUNA,2012,1,5,3,0,0,2,18,0,0,50,27,2,79
Madhya pradesh,GWALIOR,2012,10,12,2,0,0,2,67,1,0,40,91,2,134
Madhya pradesh,HARDA,2012,0,1,1,1,0,0,15,0,0,6,17,1,24
Madhya pradesh,HOSHANGABAD,2012,2,9,0,0,0,0,45,0,0,23,56,0,79
Madhya pradesh,INDORE,2012,4,15,4,0,0,0,2,0,0,57,25,0,82
Madhya pradesh,INDORE RLY.,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya pradesh,JABALPUR,2012,3,15,2,0,0,1,24,0,0,18,44,1,63
Madhya pradesh,JABALPUR RLY.,2012,0,1,0,0,0,0,0,0,0,0,1,0,1
Madhya pradesh,JHABUA,2012,1,1,1,0,0,0,1,0,0,1,4,0,5
Madhya pradesh,KATNI,2012,1,6,0,0,0,0,11,0,0,14,18,0,32
Madhya pradesh,KHANDWA,2012,1,4,1,0,0,0,0,0,0,23,6,0,29
Madhya pradesh,KHARGON,2012,0,2,1,0,0,0,20,0,0,3,23,0,26
Madhya pradesh,MANDLA,2012,0,1,0,0,0,0,2,0,0,1,3,0,4
Madhya pradesh,MANDSAUR,2012,1,7,2,0,0,1,26,0,0,26,36,1,63
Madhya pradesh,MORENA,2012,1,7,1,0,1,3,13,0,0,167,22,4,193
Madhya pradesh,NARSINGHPUR,2012,1,15,2,0,0,0,33,0,0,32,51,0,83
Madhya pradesh,NEEMUCH,2012,0,1,0,0,0,1,0,0,0,37,1,1,39
Madhya pradesh,PANNA,2012,1,5,0,0,0,0,1,0,0,24,7,0,31
Madhya pradesh,RAISEN,2012,0,21,1,0,0,2,62,0,0,26,84,2,112
Madhya pradesh,RAJGARH,2012,4,14,2,0,0,1,59,0,0,39,79,1,119
Madhya pradesh,RATLAM,2012,2,3,3,0,0,0,0,0,0,25,8,0,33
Madhya pradesh,REWA,2012,3,12,2,0,0,0,16,0,0,25,33,0,58
Madhya pradesh,SAGAR,2012,2,9,3,0,0,1,16,0,0,186,30,1,217
Madhya pradesh,SATNA,2012,5,13,0,0,0,1,3,0,0,20,21,1,42
Madhya pradesh,SEONI,2012,0,3,0,0,0,0,7,0,0,10,10,0,20
Madhya pradesh,SHAHDOL,2012,2,1,1,0,0,0,0,0,0,5,4,0,9
Madhya pradesh,SHAJAPUR,2012,1,11,1,0,0,0,13,0,0,46,26,0,72
Madhya pradesh,SHEOPUR,2012,1,4,0,0,0,0,0,0,0,35,5,0,40
Madhya pradesh,SHIVPURI,2012,2,21,0,0,0,3,8,0,0,34,31,3,68
Madhya pradesh,SIDHI,2012,0,5,2,0,0,1,0,0,0,15,7,1,23
Madhya pradesh,SIHORE,2012,0,16,1,0,0,0,43,0,0,20,60,0,80
Madhya pradesh,SINGRAULI,2012,2,2,1,0,0,0,0,0,0,11,5,0,16
Madhya pradesh,TIKAMGARH,2012,1,12,0,0,0,0,6,0,0,22,19,0,41
Madhya pradesh,UJJAIN,2012,1,7,4,0,0,0,0,0,0,118,12,0,130
Madhya pradesh,UMARIYA,2012,0,0,0,0,0,0,2,0,0,4,2,0,6
Madhya pradesh,VIDISHA,2012,4,17,0,0,0,4,24,0,0,94,45,4,143
Maharashtra,AHMEDNAGAR,2012,1,5,1,0,1,1,3,0,0,17,10,2,29
Maharashtra,AKOLA,2012,0,1,0,0,0,0,1,5,0,9,2,0,16
Maharashtra,AMRAVATI COMMR.,2012,0,1,0,0,0,0,0,4,0,2,1,0,7
Maharashtra,AMRAVATI RURAL,2012,0,2,0,1,1,0,1,8,0,7,3,2,20
Maharashtra,AURANGABAD COMMR.,2012,0,1,0,1,0,0,1,2,0,8,2,1,13
Maharashtra,AURANGABAD RURAL,2012,3,0,0,0,0,1,3,11,0,25,6,1,43
Maharashtra,BEED,2012,4,4,2,0,1,1,7,1,0,35,17,2,55
Maharashtra,BHANDARA,2012,2,3,1,0,0,0,1,1,0,5,7,0,13
Maharashtra,BULDHANA,2012,2,3,1,0,0,2,2,2,0,21,8,2,33
Maharashtra,CHANDRAPUR,2012,0,2,1,0,1,0,0,0,0,11,3,1,15
Maharashtra,DHULE,2012,1,0,0,2,1,0,0,5,0,14,1,3,23
Maharashtra,GADCHIROLI,2012,1,1,1,0,0,0,0,1,0,8,3,0,12
Maharashtra,GONDIA,2012,1,4,0,0,0,0,0,6,1,15,5,0,27
Maharashtra,HINGOLI,2012,1,0,0,0,1,0,7,0,0,18,8,1,27
Maharashtra,JALGAON,2012,1,3,0,2,0,0,6,12,0,20,10,2,44
Maharashtra,JALNA,2012,4,1,0,0,0,0,4,13,0,17,9,0,39
Maharashtra,KOLHAPUR,2012,1,2,0,1,0,0,4,7,3,19,7,1,37
Maharashtra,LATUR,2012,2,1,6,1,0,0,1,10,0,27,10,1,48
Maharashtra,MUMBAI COMMR.,2012,0,0,0,0,0,0,7,7,1,13,7,0,28
Maharashtra,MUMBAI RLY.,2012,0,0,0,0,0,0,0,1,0,0,0,0,1
Maharashtra,NAGPUR COMMR.,2012,0,7,0,0,0,0,0,4,0,4,7,0,15
Maharashtra,NAGPUR RLY.,2012,0,1,0,0,0,0,0,1,0,0,1,0,2
Maharashtra,NAGPUR RURAL,2012,0,2,1,0,0,0,0,1,0,6,3,0,10
Maharashtra,NANDED,2012,4,6,0,0,1,0,6,10,0,13,16,1,40
Maharashtra,NANDURBAR,2012,0,0,0,0,0,0,0,9,0,5,0,0,14
Maharashtra,NASIK COMMR.,2012,0,1,0,0,0,0,0,1,0,2,1,0,4
Maharashtra,NASIK RURAL,2012,1,1,1,0,0,1,1,7,0,21,4,1,33
Maharashtra,NAVI MUMBAI,2012,0,0,0,0,0,0,0,2,0,4,0,0,6
Maharashtra,OSMANABAD,2012,1,6,2,0,0,1,4,3,0,20,13,1,37
Maharashtra,PARBHANI,2012,0,5,1,4,1,1,8,10,0,17,14,6,47
Maharashtra,PUNE COMMR.,2012,0,2,0,1,0,0,1,5,0,4,3,1,13
Maharashtra,PUNE RLY.,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,PUNE RURAL,2012,2,9,0,0,0,0,3,14,0,27,14,0,55
Maharashtra,RAIGAD,2012,0,0,0,0,0,0,0,1,0,3,0,0,4
Maharashtra,RATNAGIRI,2012,0,0,0,0,0,0,0,6,0,6,0,0,12
Maharashtra,SANGLI,2012,0,1,1,0,0,0,0,10,0,6,2,0,18
Maharashtra,SATARA,2012,3,2,0,1,1,0,1,21,0,18,6,2,47
Maharashtra,SINDHUDURG,2012,0,0,0,0,0,0,0,6,0,0,0,0,6
Maharashtra,SOLAPUR COMMR.,2012,0,4,0,0,1,0,1,4,0,4,5,1,14
Maharashtra,SOLAPUR RURAL,2012,1,3,0,2,0,0,2,17,0,17,6,2,42
Maharashtra,THANE COMMR.,2012,0,2,0,0,0,0,0,13,0,10,2,0,25
Maharashtra,THANE RURAL,2012,0,0,1,0,0,0,0,10,0,7,1,0,18
Maharashtra,WARDHA,2012,0,2,0,0,0,0,1,6,0,6,3,0,15
Maharashtra,WASHIM,2012,0,5,0,0,1,0,4,8,0,26,9,1,44
Maharashtra,YAVATMAL,2012,0,4,3,0,2,1,1,2,0,27,8,3,40
Manipur,BISHNUPUR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHANDEL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHURACHANDPUR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CID,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL EAST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL WEST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,SENAPATI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,TAMENGLONG,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,THOUBAL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,UKHRUL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS EAST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS SOUTH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS WEST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,JAINTIA HILLS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS EAST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS WEST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,RI-BHOI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,AIZAWL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,CHAMPHAI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,KOLASIB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LAWNGTLAI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LUNGLEI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,MAMIT,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SAIHA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SERCHHIP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,DIMAPUR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KIPHIRE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KOHIMA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,LONGLENG,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,MOKOKCHUNG,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,MON,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PEREN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PHEK,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,TUENSANG,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,WOKHA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,ZUNHEBOTO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,ANGUL,2012,0,1,0,0,0,1,3,63,0,0,4,1,68
Odisha,BALASORE,2012,0,12,1,0,0,2,16,261,0,0,29,2,292
Odisha,BARAGARH,2012,0,5,0,0,0,0,16,59,0,0,21,0,80
Odisha,BERHAMPUR,2012,0,1,0,0,0,0,5,31,0,0,6,0,37
Odisha,BHADRAK,2012,2,4,0,0,0,1,7,122,0,0,13,1,136
Odisha,BOLANGIR,2012,2,3,0,0,0,3,7,68,0,0,12,3,83
Odisha,BOUDH,2012,0,0,0,0,0,1,7,23,0,0,7,1,31
Odisha,CUTTACK,2012,0,3,0,0,0,4,8,140,0,0,11,4,155
Odisha,DCP BBSR,2012,0,1,0,0,0,0,4,50,0,0,5,0,55
Odisha,DCP CTC,2012,0,2,0,0,0,0,3,28,0,0,5,0,33
Odisha,DEOGARH,2012,0,0,0,0,0,0,0,8,0,0,0,0,8
Odisha,DHENKANAL,2012,2,1,3,0,0,8,9,120,0,0,15,8,143
Odisha,GAJAPATI,2012,0,0,0,0,0,0,0,5,0,0,0,0,5
Odisha,GANJAM,2012,2,3,3,0,1,1,17,79,0,0,25,2,106
Odisha,JAGATSINGHPUR,2012,0,4,0,0,0,0,4,106,0,0,8,0,114
Odisha,JAJPUR,2012,0,2,0,0,0,0,0,84,0,0,2,0,86
Odisha,JHARSUGUDA,2012,1,1,0,0,0,0,0,27,0,0,2,0,29
Odisha,KALAHANDI,2012,0,5,2,0,0,2,3,53,0,0,10,2,65
Odisha,KANDHAMAL,2012,0,3,0,0,0,0,0,9,0,0,3,0,12
Odisha,KENDRAPARA,2012,0,7,0,0,0,0,8,109,0,0,15,0,124
Odisha,KEONJHAR,2012,0,0,0,0,0,1,4,42,0,0,4,1,47
Odisha,KHURDA,2012,0,4,0,0,0,2,14,63,0,0,18,2,83
Odisha,KORAPUT,2012,0,4,0,0,0,0,0,15,0,0,4,0,19
Odisha,MALKANGIR,2012,0,0,0,0,0,0,1,7,0,0,1,0,8
Odisha,MAYURBHANJ,2012,0,2,0,0,0,1,0,24,0,0,2,1,27
Odisha,NAYAGARH,2012,0,3,0,0,0,0,2,51,0,0,5,0,56
Odisha,NOWRANGPUR,2012,0,0,0,0,0,0,0,14,0,0,0,0,14
Odisha,NUAPADA,2012,0,0,0,0,0,0,1,13,0,0,1,0,14
Odisha,PURI,2012,2,4,0,0,0,3,42,167,0,0,48,3,218
Odisha,RAYAGADA,2012,0,1,0,0,0,0,0,15,0,0,1,0,16
Odisha,ROURKELA,2012,0,0,0,0,0,0,1,8,0,0,1,0,9
Odisha,SAMBALPUR,2012,0,1,2,1,0,0,4,34,0,0,7,1,42
Odisha,SONEPUR,2012,0,2,0,0,0,1,0,28,0,0,2,1,31
Odisha,SRP(CUTTACK),2012,0,0,0,0,0,0,0,3,0,0,0,0,3
Odisha,SRP(ROURKELA),2012,0,0,0,0,0,0,2,2,0,0,2,0,4
Odisha,SUNDARGARH,2012,0,0,0,0,0,0,0,12,0,0,0,0,12
Punjab,AMRITSAR RURAL,2012,1,1,0,0,0,0,0,1,0,1,2,0,4
Punjab,BARNALA,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Punjab,BATALA,2012,0,0,0,0,0,0,1,0,0,0,1,0,1
Punjab,BHATINDA,2012,0,1,0,0,0,0,0,0,0,1,1,0,2
Punjab,CP AMRITSAR,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Punjab,CP JALANDHAR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,CP LUDHIANA,2012,1,0,0,0,0,0,0,0,0,3,1,0,4
Punjab,FARIDKOT,2012,0,2,0,0,0,0,0,0,0,1,2,0,3
Punjab,FATEHGARH SAHIB,2012,0,0,0,0,0,0,1,0,0,0,1,0,1
Punjab,FAZILKA,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Punjab,FEROZPUR,2012,0,1,0,0,0,0,0,0,0,2,1,0,3
Punjab,G.R.P,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,GURDASPUR,2012,0,0,0,0,0,0,0,0,0,2,0,0,2
Punjab,HOSHIARPUR,2012,0,0,0,0,0,0,1,0,0,1,1,0,2
Punjab,JALANDHAR RURAL,2012,0,0,1,0,0,0,1,0,0,1,2,0,3
Punjab,KAPURTHALA,2012,1,0,0,0,0,0,4,0,0,0,5,0,5
Punjab,KHANNA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,LUDHIANA RURAL,2012,0,0,0,0,0,0,2,1,0,3,2,0,6
Punjab,MANSA,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Punjab,MOGA,2012,1,2,0,0,0,0,0,1,0,1,3,0,5
Punjab,MUKTSAR,2012,0,3,1,0,0,0,8,1,0,3,12,0,16
Punjab,PATHANKOT,2012,0,0,0,0,0,0,1,0,0,0,1,0,1
Punjab,PATIALA,2012,0,1,0,0,0,0,0,0,0,0,1,0,1
Punjab,ROPAR,2012,0,0,0,0,0,0,1,2,0,1,1,0,4
Punjab,SANGRUR,2012,0,0,0,0,0,0,0,1,0,0,0,0,1
Punjab,SAS NGR,2012,0,0,0,0,0,0,1,1,0,0,1,0,2
Punjab,SBS NAGAR,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,TARN TARAN,2012,0,1,0,0,0,0,0,0,0,0,1,0,1
Rajasthan,AJMER,2012,1,6,0,0,0,0,6,6,0,162,13,0,181
Rajasthan,ALWAR,2012,5,19,0,0,0,10,4,9,0,365,28,10,412
Rajasthan,BANSWARA,2012,0,0,1,0,0,1,0,0,0,17,1,1,19
Rajasthan,BARAN,2012,3,6,8,0,0,0,10,8,0,88,27,0,123
Rajasthan,BARMER,2012,2,2,0,0,0,0,0,2,0,159,4,0,165
Rajasthan,BHARATPUR,2012,3,11,0,0,0,8,4,0,0,443,18,8,469
Rajasthan,BHILWARA,2012,0,6,0,0,0,3,0,1,0,135,6,3,145
Rajasthan,BIKANER,2012,2,11,0,0,0,0,8,3,0,223,21,0,247
Rajasthan,BUNDI,2012,2,0,0,0,0,0,2,1,0,68,4,0,73
Rajasthan,CHITTORGARH,2012,0,5,1,0,0,1,0,2,0,102,6,1,111
Rajasthan,CHURU,2012,4,10,0,0,0,0,159,4,0,22,173,0,199
Rajasthan,DAUSA,2012,0,0,4,0,0,0,0,2,0,135,4,0,141
Rajasthan,DHOLPUR,2012,3,3,2,0,0,0,67,0,0,106,75,0,181
Rajasthan,DUNGARPUR,2012,0,0,0,0,0,0,1,0,0,3,1,0,4
Rajasthan,G.R.P.AJMER,2012,0,0,0,0,0,0,0,2,0,0,0,0,2
Rajasthan,G.R.P.JODHPUR,2012,0,1,0,0,0,0,0,2,0,0,1,0,3
Rajasthan,GANGANAGAR,2012,6,24,10,0,0,1,31,8,0,301,71,1,381
Rajasthan,HANUMANGARH,2012,1,16,3,0,0,0,11,4,0,250,31,0,285
Rajasthan,JAIPUR EAST,2012,0,4,0,0,0,0,0,2,0,38,4,0,44
Rajasthan,JAIPUR NORTH,2012,0,1,0,0,0,0,2,0,0,21,3,0,24
Rajasthan,JAIPUR RURAL,2012,2,5,0,0,0,3,6,0,0,112,13,3,128
Rajasthan,JAIPUR SOUTH,2012,2,1,0,0,0,0,0,2,0,61,3,0,66
Rajasthan,JAIPUR WEST,2012,1,6,0,0,0,0,0,4,0,72,7,0,83
Rajasthan,JAISALMER,2012,0,1,0,0,0,0,0,0,0,46,1,0,47
Rajasthan,JALORE,2012,0,2,0,0,0,0,0,2,0,117,2,0,121
Rajasthan,JHALAWAR,2012,2,10,3,0,0,0,0,0,0,99,15,0,114
Rajasthan,JHUNJHUNU,2012,0,4,0,0,0,1,3,1,0,126,7,1,135
Rajasthan,JODHPUR EAST,2012,0,0,1,0,0,0,4,1,0,39,5,0,45
Rajasthan,JODHPUR RURAL,2012,1,3,0,0,0,1,126,8,0,0,130,1,139
Rajasthan,JODHPUR WEST,2012,0,3,0,0,0,0,3,3,0,41,6,0,50
Rajasthan,KARAULI,2012,3,3,0,0,0,1,0,0,0,161,6,1,168
Rajasthan,KOTA CITY,2012,2,6,0,0,0,0,2,0,0,37,10,0,47
Rajasthan,KOTA RURAL,2012,2,3,0,0,0,0,3,3,0,38,8,0,49
Rajasthan,NAGAUR,2012,2,7,5,0,0,0,4,2,0,220,18,0,240
Rajasthan,PALI,2012,6,3,0,0,0,0,2,8,0,206,11,0,225
Rajasthan,PRATAPGARH,2012,0,4,0,0,0,0,17,0,0,16,21,0,37
Rajasthan,RAJSAMAND,2012,0,1,0,0,0,0,19,7,0,19,20,0,46
Rajasthan,SAWAI MADHOPUR,2012,0,2,0,0,0,0,0,5,0,102,2,0,109
Rajasthan,SIKAR,2012,6,7,0,0,0,2,5,0,0,207,18,2,227
Rajasthan,SIROHI,2012,2,0,1,0,0,0,17,4,0,39,20,0,63
Rajasthan,TONK,2012,3,1,4,0,1,0,48,1,0,76,56,1,134
Rajasthan,UDAIPUR,2012,0,5,0,0,0,0,4,4,0,64,9,0,77
Sikkim,EAST,2012,1,3,0,0,0,0,0,0,0,1,4,0,5
Sikkim,NORTH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,SOUTH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,WEST,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil nadu,ARIYALUR,2012,0,1,0,0,0,0,3,32,0,0,4,0,36
Tamil nadu,CHENNAI,2012,0,0,0,0,0,0,0,18,1,0,0,0,19
Tamil nadu,CHENNAI RLY.,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Tamil nadu,COIMBATORE RURAL,2012,1,0,0,0,0,0,9,22,0,0,10,0,32
Tamil nadu,COIMBATORE URBAN,2012,0,0,0,0,0,0,0,5,0,0,0,0,5
Tamil nadu,CUDDALORE,2012,0,0,0,0,0,0,0,70,0,0,0,0,70
Tamil nadu,DHARMAPURI,2012,1,2,0,0,0,0,0,29,0,29,3,0,61
Tamil nadu,DINDIGUL,2012,0,0,0,0,0,0,0,47,0,0,0,0,47
Tamil nadu,ERODE,2012,0,2,0,0,0,1,2,34,0,0,4,1,39
Tamil nadu,KANCHIPURAM,2012,0,0,0,0,0,0,0,9,0,0,0,0,9
Tamil nadu,KANYAKUMARI,2012,0,0,0,0,0,0,0,11,0,0,0,0,11
Tamil nadu,KARUR,2012,0,0,0,0,0,0,0,15,0,0,0,0,15
Tamil nadu,KRISHNAGIRI,2012,2,0,0,0,0,0,0,24,0,0,2,0,26
Tamil nadu,MADURAI RURAL,2012,0,0,0,0,0,0,0,120,6,0,0,0,126
Tamil nadu,MADURAI URBAN,2012,1,0,0,0,0,0,3,1,0,11,4,0,16
Tamil nadu,NAGAPATTINAM,2012,8,0,0,0,0,0,9,23,0,0,17,0,40
Tamil nadu,NAMAKKAL,2012,0,2,0,0,0,0,7,33,0,0,9,0,42
Tamil nadu,NILGIRIS,2012,0,1,0,0,0,0,0,2,0,0,1,0,3
Tamil nadu,PERAMBALUR,2012,0,1,0,0,0,0,2,9,0,0,3,0,12
Tamil nadu,PUDUKOTTAI,2012,1,0,0,0,0,0,0,48,0,0,1,0,49
Tamil nadu,RAMNATHAPURAM,2012,2,0,0,0,0,0,3,50,0,0,5,0,55
Tamil nadu,SALEM RURAL,2012,1,1,0,0,0,0,0,24,0,0,2,0,26
Tamil nadu,SALEM URBAN,2012,0,0,0,0,0,0,0,6,0,5,0,0,11
Tamil nadu,SIVAGANGAI,2012,3,1,0,0,0,2,6,56,0,0,10,2,68
Tamil nadu,THANJAVUR,2012,3,0,0,0,0,0,2,84,2,0,5,0,91
Tamil nadu,THENI,2012,0,0,0,0,2,0,16,41,0,27,16,2,86
Tamil nadu,THIRUNELVELI RURAL,2012,3,2,1,0,0,2,20,2,0,137,26,2,167
Tamil nadu,THIRUNELVELI URBAN,2012,2,1,0,0,0,0,0,18,0,0,3,0,21
Tamil nadu,THIRUVALLUR,2012,0,0,0,0,0,0,0,11,0,0,0,0,11
Tamil nadu,THIRUVANNAMALAI,2012,0,0,0,0,0,0,0,38,0,0,0,0,38
Tamil nadu,THIRUVARUR,2012,0,0,0,0,0,0,0,41,0,0,0,0,41
Tamil nadu,THOOTHUGUDI,2012,3,2,0,0,0,0,2,57,0,4,7,0,68
Tamil nadu,TIRUPPUR,2012,0,0,0,0,0,0,0,34,0,0,0,0,34
Tamil nadu,TRICHY RLY.,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil nadu,TRICHY RURAL,2012,3,2,0,0,0,0,0,24,0,0,5,0,29
Tamil nadu,TRICHY URBAN,2012,0,0,0,0,0,0,0,8,0,0,0,0,8
Tamil nadu,VELLORE,2012,0,0,0,0,0,0,0,22,0,0,0,0,22
Tamil nadu,VILLUPURAM,2012,1,3,1,0,0,0,107,0,0,0,112,0,112
Tamil nadu,VIRUDHUNAGAR,2012,2,13,2,0,0,0,0,75,0,8,17,0,100
Tripura,DHALAI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,GOMATI,2012,0,2,0,0,0,0,7,0,0,1,9,0,10
Tripura,GRP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,KHOWAI,2012,1,0,0,0,0,1,17,0,0,15,18,1,34
Tripura,NORTH,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,SIPAHIJALA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,SOUTH,2012,1,2,1,0,0,0,12,0,0,14,16,0,30
Tripura,UNAKOTI,2012,0,0,0,0,0,0,0,0,0,1,0,0,1
Tripura,WEST,2012,0,0,0,0,0,0,0,1,0,0,0,0,1
Uttar pradesh,AGRA,2012,8,13,3,0,1,0,14,0,0,80,38,1,119
Uttar pradesh,ALIGARH,2012,7,8,6,0,0,1,5,0,0,123,26,1,150
Uttar pradesh,ALLAHABAD,2012,4,6,5,0,0,1,25,0,0,109,40,1,150
Uttar pradesh,AMBEDKAR NAGAR,2012,2,1,0,0,0,0,0,50,0,0,3,0,53
Uttar pradesh,AURAIYA,2012,2,1,5,0,0,0,1,0,0,35,9,0,44
Uttar pradesh,AZAMGARH,2012,4,3,5,0,0,1,11,0,0,74,23,1,98
Uttar pradesh,BADAUN,2012,3,3,2,0,0,1,2,0,0,21,10,1,32
Uttar pradesh,BAGHPAT,2012,1,0,3,0,0,0,1,0,0,20,5,0,25
Uttar pradesh,BAHRAICH,2012,0,2,1,0,0,0,0,235,0,0,3,0,238
Uttar pradesh,BALLIA,2012,0,2,3,0,0,3,5,52,0,40,10,3,105
Uttar pradesh,BALRAMPUR,2012,1,0,0,0,0,1,0,38,0,0,1,1,40
Uttar pradesh,BANDA,2012,2,4,2,0,0,2,4,40,0,58,12,2,112
Uttar pradesh,BARABANKI,2012,3,6,0,0,0,1,0,0,0,156,9,1,166
Uttar pradesh,BAREILLY,2012,6,7,19,0,0,1,1,56,0,34,33,1,124
Uttar pradesh,BASTI,2012,2,1,0,0,0,1,0,0,0,88,3,1,92
Uttar pradesh,BHIM NAGAR,2012,2,5,2,0,0,0,0,0,0,29,9,0,38
Uttar pradesh,BIJNOR,2012,4,6,3,0,0,1,0,0,0,40,13,1,54
Uttar pradesh,BULANDSHAHAR,2012,3,11,3,0,0,2,1,0,0,70,18,2,90
Uttar pradesh,CHANDOLI,2012,0,2,1,0,0,0,4,0,0,28,7,0,35
Uttar pradesh,CHITRAKOOT DHAM,2012,4,3,0,0,0,0,0,54,0,3,7,0,64
Uttar pradesh,CSM NAGAR,2012,2,6,4,1,0,2,3,76,0,1,15,3,95
Uttar pradesh,DEORIA,2012,0,3,5,0,0,0,0,0,0,44,8,0,52
Uttar pradesh,ETAH,2012,2,3,6,1,0,2,8,0,0,44,19,3,66
Uttar pradesh,ETAWAH,2012,7,0,1,0,0,3,1,2,0,26,9,3,40
Uttar pradesh,FAIZABAD,2012,1,9,7,0,0,0,0,92,0,0,17,0,109
Uttar pradesh,FATEHGARH,2012,2,2,5,0,0,0,0,0,0,45,9,0,54
Uttar pradesh,FATEHPUR,2012,4,8,6,0,0,1,17,0,0,67,35,1,103
Uttar pradesh,FIROZABAD,2012,6,4,3,0,0,1,3,0,0,82,16,1,99
Uttar pradesh,G.R.P.,2012,1,0,0,0,0,0,0,0,0,0,1,0,1
Uttar pradesh,GAUTAMBUDH NAGAR,2012,2,2,7,0,0,0,2,0,0,28,13,0,41
Uttar pradesh,GHAZIABAD,2012,9,5,7,0,0,0,4,0,0,42,25,0,67
Uttar pradesh,GHAZIPUR,2012,2,2,0,0,0,2,4,31,0,16,8,2,57
Uttar pradesh,GONDA,2012,1,4,1,0,0,0,3,127,0,0,9,0,136
Uttar pradesh,GORAKHPUR,2012,2,6,4,0,0,0,5,170,0,2,17,0,189
Uttar pradesh,HAMIRPUR,2012,2,5,0,0,0,0,1,24,0,26,8,0,58
Uttar pradesh,HARDOI,2012,5,8,7,0,0,3,17,49,0,110,37,3,199
Uttar pradesh,HATHRAS,2012,2,4,5,0,0,0,10,0,0,18,21,0,39
Uttar pradesh,J.P.NAGAR,2012,2,1,4,0,0,0,0,0,0,22,7,0,29
